id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
"19018593","Steps to the Sand, Quiet Beach Pad with Parking.","132703643",Patrick,Venice,33.97577,-118.46482,Entire home/apt,"125","4","53"
"19032956",Stylish Venice Beach Apartment,"5467320",Mark,Venice,33.99712,-118.44848,Private room,"70","30","12"
"19039424",Guest Suite in Venice Canals w/ Bikes Included,"6605622",Mackenzie,Venice,33.98595,-118.46721,Entire home/apt,"150","1","7"
"19056668",Marina Peninsula Beach Pad,"13498430",Cody And Tina,Venice,33.96838,-118.45801,Entire home/apt,"155","21","0"
"19058543","Beautiful, big, lighted apartment - best spot !!!","12435489",Dymphna,Venice,33.99582,-118.47904,Private room,"64","19","0"
"19065765",Artistic Vibe 1 mile to beach.,"18161086",Deborah,Venice,33.99661,-118.45245,Entire home/apt,"105","15","0"
"19069344",Cozy Venice Beach Studio,"133127596",Jill,Venice,33.99648,-118.46726,Entire home/apt,"225","2","85"
"19084267",A Beach-Lover's Paradise Minutes to the Sand in Venice,"7978870",Andy & Aaron,Venice,33.97918,-118.46251,Entire home/apt,"199","5","129"
"19085603",Charming Room in Venice Beach,"7016251",Alessia,Venice,33.99959,-118.4641,Private room,"80","3","278"
"19086049",Walk to the Beach from a Studio with a Zen Garden Patio,"7978870",Andy & Aaron,Venice,33.97802,-118.46396,Entire home/apt,"125","5","133"
"19086837",Vintage Airstream Experience- Venice California,"133299321",Renee,Venice,33.99537,-118.46037,Entire home/apt,"71","1","0"
"19101541",Simple stylish private room in MDR!,"100549796",Natalie,Venice,33.98511,-118.44599,Private room,"65","1","0"
"19123396","Venice, Ca.Magical White Cottage (long term avail)","35739453",Kathleen,Venice,33.99526,-118.45671,Entire home/apt,"300","2","16"
"19140881",Venice Beach - The Oasis in MDR,"15495117",Dave,Venice,33.9781,-118.46613,Private room,"108","2","41"
"19144550",@ Venice Beach & Santa Monica with Bike!,"15451259",Stacey,Venice,34.00203,-118.46917,Entire home/apt,"135","3","82"
"19159984",PRIVATE  VENICE SANCTUARY,"14508779",Oreet,Venice,33.99305,-118.45495,Entire home/apt,"128","3","75"
"19163482",beachfront Venice Beach studio :),"16348853",Minell,Venice,33.98795,-118.47378,Entire home/apt,"150","3","173"
"19194228",Venice Studio-Treehouse,"134267337",Joanne And Ian,Venice,33.99716,-118.44859,Entire home/apt,"125","2","152"
"19223771",Traditional Bungalow in Venice Beach!,"13227145",Madeline,Venice,34.00022,-118.45869,Entire home/apt,"160","30","362"
"19226596",Ocean View 2 Bedroom 2 bath loft Steps to Sand!(5),"99093250",Elisa,Venice,33.99475,-118.47997,Entire home/apt,"225","1","41"
"19242151",Incredible house off the Venice Canals,"11351063",Aaron,Venice,33.98543,-118.46301,Entire home/apt,"600","4","330"
"19271622","Colorful Venice Beach Studio, steps from Boardwalk","3202511",Kim,Venice,33.98887,-118.47614,Entire home/apt,"170","1","0"
"19310141",Beach Paradise,"131017163",Michele,Venice,33.97274,-118.46078,Entire home/apt,"250","1","88"
"19314111","Stunning Venice ""Treehouse"" @ Abbot Kinney & Beach","2674672",Koorosh And Christy,Venice,33.99014,-118.47066,Entire home/apt,"500","4","68"
"19314857",Exquisite Venice Beach Compound,"2674672",Koorosh And Christy,Venice,33.98928,-118.47105,Entire home/apt,"950","5","76"
"19382107","Casual Lux- 1 Bed+Loft +1 Bath, Venice Beach & MDR","135860366",Ron,Venice,33.97669,-118.46107,Entire home/apt,"249","2","147"
"19404784",1bed/1bath on ABBOT KINNEY BLVD in Venice Beach!!,"3212450",Robyn,Venice,33.98783,-118.45757,Private room,"97","7","0"
"19434843",Modern Spanish House in Venice,"585919",Natasha,Venice,33.98731,-118.45632,Entire home/apt,"450","5","0"
"19460387",Spacious 2 Stories Apartment in Venice,"136504936",Fabiana,Venice,33.99749,-118.45419,Entire home/apt,"135","2","0"
"19473935",3bd Beautiful and Spacious Venice Beach Oasis,"880382",Brianne,Venice,34.00041,-118.46896,Entire home/apt,"450","3","38"
"19474748",Venice Beach- Rose Garden room- free bikes!,"128432724",Carly,Venice,33.99129,-118.45512,Private room,"150","1","15"
"19475339",Venice Beach- Ocean Breeze room- free bikes!,"128432724",Carly,Venice,33.99122,-118.45563,Private room,"150","1","11"
"19477558",Bright and Spacious Venice Guest Apartment,"45777047",C.,Venice,34.00112,-118.44938,Entire home/apt,"150","2","0"
"19483921",Prime Venice Beach apartment,"19889815",David,Venice,33.99508,-118.47919,Private room,"75","1","0"
"19489838",LUXURY VENICE Home w/stunning ROOFTOP OCEAN VIEW-B,"7095361",Elena,Venice,33.98867,-118.4752,Entire home/apt,"350","2","139"
"19507517",The Modern Venice Carriage House,"33533741",Nathan,Venice,33.99754,-118.45623,Entire home/apt,"105","2","20"
"19533139",Modern Shabby Chic Sanctuary Studio,"6761675",Hilary,Venice,33.99724,-118.45128,Private room,"129","1","241"
"19570149",Mid Century Studio in Venice Behind Bamboo Curtain,"137382889",Cheryl,Venice,34.0016,-118.45284,Entire home/apt,"125","2","83"
"19573901",Zeachfront OceanView It doesn’t get better! 420 ok,"41239505",Shah,Venice,33.98844,-118.47614,Entire home/apt,"180","2","0"
"19587479",Beach Studio,"4842410",B,Venice,33.98667,-118.46387,Entire home/apt,"118","3","51"
"19609438",Wine&Dine@Rose Venice Beach 3beds for 6 & Parking,"27296166",Rick,Venice,33.99726,-118.47722,Entire home/apt,"195","1","44"
"19610528",Venice Beach Bungalow,"2584947",James,Venice,33.98955,-118.4665,Entire home/apt,"300","3","29"
"19611114",Venice Walk Street - newly renovated 2BR 1B,"9650397",Cas,Venice,33.99174,-118.46019,Entire home/apt,"450","5","183"
"19619121",Beautiful Beach Bungalow Steps from Sand,"7029693",Damon,Venice,33.99255,-118.4755,Entire home/apt,"850","3","0"
"19619462","Chic, stylish, bright and clean Venice House","2873148",Kat,Venice,33.98971,-118.46076,Entire home/apt,"275","2","352"
"19626552",Private Room steps from the beach in Venice,"137680554",Brien,Venice,33.99177,-118.47631,Private room,"100","2","0"
"19650791",MDR Beach Bedroom,"131017163",Michele,Venice,33.97251,-118.46116,Private room,"85","1","0"
"19702708",Casual Venice Bungalow,"124563643",Sean,Venice,34.0004,-118.45464,Entire home/apt,"195","3","0"
"19721355",Bright room with fantastic garden in Venice Beach,"102876517",Daniel,Venice,33.99603,-118.45514,Private room,"70","1","0"
"19769960",Sunny Spanish Venice Walk Street Area Home,"139551981",Bryan,Venice,33.99443,-118.45894,Entire home/apt,"199","3","111"
"19769987","WORK, REST + PLAY IN BEAUTIFUL MARINA DEL REY","72058530",Katrina,Venice,33.98687,-118.4474,Entire home/apt,"168","7","61"
"19775082",Relax beach house in Venice CA,"16622615",Veronique,Venice,33.99403,-118.47065,Entire home/apt,"350","4","75"
"19794073",Retro Studio Steps 2 Beach W/ Parking! Pets OK!,"23437035",Nico & Riko,Venice,33.98478,-118.46858,Entire home/apt,"150","1","157"
"19794908",Canal Apt. Steps 2 Beach! Pets OK!,"23437035",Nico & Riko,Venice,33.97952,-118.46403,Entire home/apt,"130","1","132"
"19799224",Modern Venice Guest House in the Perfect Location,"23902032",Todd,Venice,33.98536,-118.46471,Entire home/apt,"195","2","71"
"19805932",Venice Beach Cottage,"10429567",Walker,Venice,33.98814,-118.46615,Entire home/apt,"125","1","11"
"19879694",Super Bright 2 Bed/2Bath Home,"85173220",Jessica,Venice,33.9952,-118.45136,Entire home/apt,"400","1","0"
"19897565",The Perfect Venice Original Garden Retreat Home!,"123087",Leslie,Venice,33.99633,-118.46229,Entire home/apt,"152","1","104"
"19914939",Venice Getaway,"6490782",Melissa,Venice,33.9888,-118.47349,Entire home/apt,"170","2","0"
"19932898",Architectural Venice Beach Showplace with Pool,"72570634",Hannah,Venice,33.98723,-118.45046,Entire home/apt,"600","14","173"
"19933923",★★ Spacious Beach House | Close to Everything! ★★,"16637631",J.C & Johanna,Venice,33.98952,-118.46583,Entire home/apt,"335","2","86"
"19972024",Venice Beach House,"141454187",Madelina,Venice,33.98239,-118.46884,Private room,"150","1","0"
"20000174",Shabby Chic Venice Beach Home,"9193782",Lisa,Venice,33.99587,-118.45772,Entire home/apt,"190","2","342"
"20027604",On the Beach! (Venice/Santa Monica),"1315494",Graham,Venice,33.99583,-118.48165,Private room,"100","3","17"
"20028294",On the Beach! #2 (Venice/Santa Monica),"1315494",Graham,Venice,33.99561,-118.48163,Private room,"129","3","0"
"20058095",Venice Beach Bungalow - Location!!!,"9337471",Dulce,Venice,33.99686,-118.45706,Entire home/apt,"199","2","0"
"20067454",Completely Private Home + Yard in Heart of Venice!,"22296549",Dulce,Venice,33.99799,-118.45721,Entire home/apt,"199","2","0"
"20070183",Spacious Studio in Historic Venice Beach Loft,"7838129",Anthea,Venice,33.99017,-118.47629,Entire home/apt,"150","2","77"
"20072089",Desert-Inspired Bungalow with Backyard,"14004238",Candida & Jeff,Venice,33.9836,-118.46169,Entire home/apt,"325","2","0"
"20121543",Private Venice Beach Life Bedroom,"60004038",Fabio,Venice,33.99118,-118.45655,Private room,"100","1","100"
"20148655","Venice Beach beauty w rooftop terrace, sleeps 4!!","143337804",G,Venice,33.99126,-118.45901,Entire home/apt,"199","2","19"
"20149602",Modern Luxurious Venice Beach Home,"119867769",Eric,Venice,33.99824,-118.45567,Entire home/apt,"495","2","81"
"20151255",Enjoy Your OWN 2Bed/2BathApartment@Venice Beach!,"143366385",Kelli,Venice,33.99676,-118.44785,Entire home/apt,"200","2","3"
"20155563",Quiet Apartment with a view near Venice Beach!,"15242508",Stephen,Venice,33.99692,-118.45001,Private room,"64","3","0"
"20189097",Cute Venice Backhouse w/ large Courtyard,"10901230",Whitney,Venice,33.99324,-118.45919,Entire home/apt,"120","3","4"
"20191852",Chic Spacious Guest Suite w private yard,"139551981",Bryan,Venice,33.99501,-118.45764,Entire home/apt,"118","2","129"
"20193092",Modern Venice House w/ 4 bedrooms/ 2 bathrooms,"143788746",Janet,Venice,34.00406,-118.45928,Entire home/apt,"500","2","341"
"20195546","Chill house near Venice Beach, private room/bath","46711364",Jeff,Venice,34.00383,-118.46214,Private room,"99","3","166"
"20213323",Big lovely Private Suite - Unbeatable Location,"64946200",Tawney,Venice,33.99169,-118.47077,Private room,"35","1","9"
"20228295",Venice Butterfly Garden Bungalow,"10034319",Abby,Venice,33.98786,-118.46532,Entire home/apt,"155","3","213"
"20254810",Cozy Venice Beach House,"142671187",Betsy,Venice,33.99704,-118.46025,Entire home/apt,"150","1","38"
"20257026",Private Suite on Lovely Property - BEST Location,"64946200",Tawney,Venice,33.99206,-118.47033,Private room,"20","1","12"
"20257154",Beautiful Private Suite  - Unbeatable Location,"64946200",Tawney,Venice,33.99209,-118.47081,Private room,"20","1","11"
"20297167",Bright 4 BD Oceanview Home,"144791282",Susan,Venice,33.97603,-118.46208,Entire home/apt,"895","1","16"
"20308137",Private Modern Venice Compound with Pool/Spa,"144862647",Jett,Venice,33.9943,-118.47244,Entire home/apt,"1400","4","357"
"20309260",50 Steps to Sand,"144871784",Janet,Venice,33.97426,-118.46197,Entire home/apt,"290","4","153"
"20310740",Fresh Bright Beach House,"144791282",Susan,Venice,33.97561,-118.46251,Entire home/apt,"395","1","13"
"20310790",2BR/3BA - Beachside Loft 2000 sq ft - Venice Gold,"5099424",Matt,Venice,33.99269,-118.47395,Private room,"155","6","0"
"20324993",Private Entrance Studio room in Venice,"144986329",Thelma,Venice,34.00376,-118.45181,Private room,"74","30","83"
"20327521",Peaceful Venice Escape with Rooftop Views,"29448007",Justin,Venice,33.99785,-118.46452,Entire home/apt,"293","3","0"
"20363861",Abbott Kinney Getaway,"61243819",Andy,Venice,33.99304,-118.46986,Private room,"125","2","61"
"20381847",3 BR Modern Canal Apt Steps 2 Beach W/ Parking!,"23437035",Nico & Riko,Venice,33.98,-118.46487,Entire home/apt,"450","1","156"
"20384789","Venice Studio & Parking, 1 Block to Sand","66370420",Fabian,Venice,33.98234,-118.46965,Entire home/apt,"136","1","166"
"20396259",Gem by the Water Luxury 2 BdRm Apartment,"3464989",Veronique,Venice,33.98608,-118.44529,Entire home/apt,"198","3","0"
"20405613",Mid-Century Bungalow with Private Garden near Venice Beach,"39681280",Daniel,Venice,34.00022,-118.44902,Entire home/apt,"380","3","80"
"20420486",3BR Canal Apt Steps 2 Beach w/ Roof Top & Parking!,"23437035",Nico & Riko,Venice,33.98,-118.46361,Entire home/apt,"450","1","136"
"20424149",Fantastic Venice Studio w/ brand new furnishings!,"123087",Leslie,Venice,33.99491,-118.46385,Private room,"75","1","256"
"20435110",'Cloud 9' - stylish Venice beach oasis,"1130692",Gavin,Venice,33.98977,-118.47484,Entire home/apt,"130","3","15"
"20450454",Venice Artista House,"4703979",Natalie & Tal,Venice,33.99968,-118.45424,Entire home/apt,"150","14","0"
"20461119",Lovely spacious and convenient Venice apartment,"83692762",Asha,Venice,33.99394,-118.46664,Entire home/apt,"192","3","0"
"20484675",Modern Venice Beach Pad,"11351063",Aaron,Venice,33.98769,-118.46068,Entire home/apt,"140","4","256"
"20527559",Lovely Compound in the Heart of Venice,"64946200",Tawney,Venice,33.99155,-118.46958,Entire home/apt,"0","1","0"
"20539241","Large, Three-Story Mediterranean in Venice, Steps to Beach","146653061",Duncan,Venice,33.98064,-118.46691,Entire home/apt,"499","3","228"
"20552489",3BR 2BA 1/2 Block to Venice Beach W/ Parking!,"23437035",Nico & Riko,Venice,33.98283,-118.46964,Entire home/apt,"450","1","168"
"20572722",Venice Beach Home by Canals,"126522966",Emily,Venice,33.9817,-118.46258,Private room,"90","4","363"
"20575132",Beautiful room-special place-Walk 2 everything,"64946200",Tawney,Venice,33.99194,-118.46946,Private room,"0","1","8"
"20576219",Lovely Venice Beach Studio,"48795314",Lucy,Venice,33.97843,-118.46311,Entire home/apt,"113","2","0"
"20593072",Charming 3 Bedroom Venice Beach Bungalow,"74518657",Jodi,Venice,33.98693,-118.45767,Entire home/apt,"300","3","311"
"20652714",Venice Beach Studio - 1 block from the ocean!,"67277903",Danielle,Venice,33.99259,-118.47562,Entire home/apt,"140","2","35"
"20667633","Huge modern apt, steps to everything in Venice!","21640852",Julie,Venice,33.99413,-118.47448,Entire home/apt,"250","2","0"
"20678815","2 Bd Marina Del Rey near -Venice, LAX, LMU!","81775389",Issac,Venice,33.9859,-118.44405,Entire home/apt,"249","2","73"
"20698041","Walk to Beach 2-BDRM w/ Pool, Gym, Rooftop Lounge","3324376",Alex,Venice,33.97819,-118.46243,Entire home/apt,"300","2","107"
"20698466",Mid-Century Design In Venice Beach / MDR - 3 Beds!,"3324376",Alex,Venice,33.97967,-118.46257,Entire home/apt,"350","2","95"
"20698587",One Bed/1Bath + Private Balcony WALK TO BEACH,"3324376",Alex,Venice,33.97922,-118.46225,Entire home/apt,"199","2","98"
"20725856",Steps to the Sand - Hollywood Room w/ Private Bath,"11037094",Tori And Mark,Venice,33.99553,-118.47851,Private room,"115","2","6"
"20728864",Beach bungalow/Venice/MDR,"10323409",Liz,Venice,33.97754,-118.46308,Entire home/apt,"170","5","89"
"20741166",Coolest backyard in Venice - Room 1,"19934096",Matt,Venice,33.99245,-118.47021,Private room,"100","1","0"
"20761945",Ocean View Apartment in Heart of Venice Boardwalk,"54753823",Paige & Will,Venice,33.99403,-118.47912,Entire home/apt,"179","1","142"
"20774881","Bright Venice Beach Bungalow 
2 Bathrooms & Garden","148859519",Hannah,Venice,33.9883,-118.46864,Entire home/apt,"230","2","34"
"20795702",Venice Beach and Ocean View Getaway,"54753823",Paige & Will,Venice,33.99216,-118.47914,Entire home/apt,"449","1","128"
"20800035",Suite in Luxury Venice Beach House (LA),"119867769",Eric,Venice,33.99998,-118.45407,Private room,"160","2","81"
"20800773",Suite in Luxury Venice Beach House (AK),"119867769",Eric,Venice,33.99831,-118.45468,Private room,"120","2","356"
"20801622",Venice's Architectural Hideaway,"23118355",Ashton,Venice,33.99501,-118.4706,Entire home/apt,"325","3","165"
"20805469",Venice Beach Shack - private entrance & bathroom,"80177282",Johnny,Venice,33.99088,-118.45608,Private room,"85","1","112"
"20814808",Coolest Backyard in Venice - Room 3,"19934096",Matt,Venice,33.99173,-118.46874,Private room,"125","1","0"
"20817271",Van Life - Space Baby,"4192134",Matt,Venice,33.9862,-118.4656,Entire home/apt,"300","3","365"
"20818425",Vintage Venice Beach House with a Charming Private Garden,"63131937",Grace,Venice,33.99976,-118.46161,Entire home/apt,"175","3","164"
"20833520",3 Car Garage Parking With Ocean Views!,"31522140",Brian,Venice,33.97876,-118.46517,Entire home/apt,"275","10","0"
"20834624","Sunny Venice Beach House SUBLET, 1 mile to Beach","5066649",Silam,Venice,34.00214,-118.46828,Entire home/apt,"195","10","0"
"20843702",3 Bed Venice Beach / Marina - Steps from Sand!,"145231565",Becky And Andrew,Venice,33.97653,-118.46415,Entire home/apt,"100","1","174"
"20859898",Mid-Century Modern 1 Block to Beach,"149722341",Helen & Gonzo,Venice,33.98455,-118.46977,Entire home/apt,"250","2","68"
"20882960",1 Block to Beach on Charming Walk Street,"149722341",Helen & Gonzo,Venice,33.98662,-118.46987,Entire home/apt,"150","1","248"
"20884145",Abott Kinney Bungalow,"1130950",Tom,Venice,33.99138,-118.46444,Entire home/apt,"150","2","0"
"20887305",Steps from the Sand- Oriental Room w/ Private Bath,"11037094",Tori And Mark,Venice,33.99539,-118.47862,Private room,"120","2","36"
"20918017",Newly renovated Craftsman on coveted Walk Street,"10411979",Emily,Venice,33.99415,-118.4592,Entire home/apt,"1000","2","290"
"20928177",5 Bed SoCal - Venice Beach / Ocean View Roof Deck!,"50822028",Stephen,Venice,33.9747,-118.46462,Entire home/apt,"299","1","264"
"20928257",★ Sunshine & Sand | Walk to Abbot Kinney★,"143524740",TurnKey Vacation Rentals,Venice,33.99427,-118.47633,Entire home/apt,"380","2","330"
"20946239",Steps to Venice Beach on a budget!,"104267707",Justin,Venice,33.99486,-118.47855,Entire home/apt,"139","2","94"
"20946459",Modern 3BR/2BA Half Block 2 Beach W/ Parking!,"23437035",Nico & Riko,Venice,33.98442,-118.46779,Entire home/apt,"450","1","161"
"20980416",Casa Venice : Sanctuary Retreat  ☼ ☼ ☼,"4363708",Kate,Venice,33.99304,-118.45619,Entire home/apt,"200","1","349"
"20985173","Serene, Polished Charmer with Garden in Heart of Venice","133432668",Sam,Venice,33.99415,-118.45763,Entire home/apt,"299","1","138"
"20991860","Enjoy Beautiful Marina Del Rey, Funky Venice Beach","5686417",Sean&Cher,Venice,33.97443,-118.46043,Entire home/apt,"175","3","136"
"20994037",Venice Beach Bungalow,"151123132",Thai,Venice,33.98849,-118.47218,Entire home/apt,"140","2","0"
"20994166",Bungalow half block to Venice Boardwalk,"106298424",Benji,Venice,33.99149,-118.47623,Private room,"98","1","0"
"21008654",Live like a local! Venice Beach Duplex Paradise,"41879883",Samantha,Venice,33.9881,-118.47317,Entire home/apt,"130","1","0"
"21012570",The Alex | Large Venice 1BDR Creative Haven,"5063520",Robert,Venice,33.99832,-118.45387,Entire home/apt,"222","2","357"
"21027076",Venice 2bed home blocks from beach boardwalk shops,"151439115",Melina & Jose,Venice,33.99763,-118.47015,Entire home/apt,"125","2","179"
"21042547","Venice Beach Bungalow, a block from the ocean","787417",Herbert,Venice,33.99479,-118.47913,Entire home/apt,"134","1","0"
"21044826",2Bedroom Home away from Home Near The Beach,"39049938",Nicole & Joe,Venice,33.97828,-118.46249,Entire home/apt,"174","3","46"
"21054622",Venice Beach Coastal Cottage 2 bedrm,"44616971",Denise,Venice,33.99474,-118.47276,Entire home/apt,"125","31","205"
"21056351","Completely Private Unit Surf Room, bikes parking","31813730",Jan And Guy,Venice,33.98392,-118.46562,Private room,"90","2","117"
"21082036",Colorful & Cozy Apartment in Venice,"1673887",Sarah,Venice,33.99545,-118.4509,Entire home/apt,"88","2","0"
"21092190",HUGE 5 Bedroom/5 Bath/ Just 1 Block to the Waves!,"152064805",Mohammad Bazlur,Venice,33.9817,-118.46618,Entire home/apt,"1500","1","334"
"21106770",BIG private suite on Lovely property <3 of Venice,"64946200",Tawney,Venice,33.99236,-118.47039,Private room,"0","1","8"
"21113272",hello shining,"102126007",Yujia,Venice,33.98527,-118.44409,Shared room,"141","1","0"
"21123172",Shared Pod Housing in Venice,"26860",Elvina,Venice,33.98672,-118.46521,Shared room,"60","1","358"
"21142115",Venice townhouse bedroom with mezzanine & terrace,"32177110",Annelie,Venice,33.99333,-118.46379,Private room,"134","1","0"
"21163503",Modern Farmhouse @ Abbot Kinney & Venice Beach,"2812493",Emma,Venice,33.9899,-118.47235,Entire home/apt,"750","30","20"
"21189014",Modern Guest Suite,"52887053",Cassidy,Venice,33.99566,-118.46941,Entire home/apt,"100","2","0"
"21194079",Penthouse in Marina del Rey - Chic and Spacious,"43302690",Marvin,Venice,33.98459,-118.44348,Entire home/apt,"249","1","329"
"21206593",Tranquil Venice Loft,"9377745",Michael,Venice,33.99402,-118.4726,Entire home/apt,"125","2","4"
"21217192",Private bedroom in Venice,"10263209",Jacob,Venice,33.9895,-118.45623,Private room,"80","21","0"
"21234945",NO RULES Large private bed/bath-modern resort type,"153471685",John,Venice,33.98741,-118.4465,Private room,"90","1","0"
"21266726",Romantic Beach Oasis Just Steps to Pristine Beach,"5077586",Rachel,Venice,33.97162,-118.45953,Entire home/apt,"195","2","246"
"21282748",Delightful Venice beach unit D,"42614517",Barak,Venice,33.98916,-118.4735,Entire home/apt,"139","2","150"
"21308558",Whimsical Beach Bungalow in the heart of Venice,"35956406",Kendra,Venice,33.98809,-118.46491,Entire home/apt,"110","2","0"
"21309846","New, Modern & Bright Steps to Beach w/ Roof Deck","7356043",Trevor,Venice,33.98274,-118.46862,Entire home/apt,"175","3","69"
"21311764",Venice Beach Bungalow with Garden,"26266799",Kathryn,Venice,34.00032,-118.46482,Entire home/apt,"225","3","85"
"21344226",Architects House in Venice Beach,"154486884",Jade,Venice,33.99353,-118.44823,Entire home/apt,"299","2","284"
"21344900",Venice Contemporary by Open Air Homes,"14058068",Sean,Venice,33.98062,-118.46589,Entire home/apt,"1500","3","352"
"21355573",Venice Beach Cottage - steps from the sand!,"1386468",Jane Anne,Venice,33.98326,-118.4709,Entire home/apt,"195","2","279"
"21365541",Bright Venice Beach Bungalow steps to the sand,"7356043",Trevor,Venice,33.98304,-118.46781,Entire home/apt,"250","3","81"
"21365754","Relax into Life at a Bright, Boho Venice Oasis","7356043",Trevor,Venice,33.98181,-118.46946,Entire home/apt,"250","3","65"
"21408145",Colorful and Convenient Venice Villa,"154761484",Sky,Venice,33.98505,-118.4628,Entire home/apt,"170","2","56"
"21434872",A two floor apartment,"44399437",Davis,Venice,33.98622,-118.44589,Entire home/apt,"500","1","358"
"21438696",Perfect Beach Home For Families & Groups,"56393168",Emme,Venice,33.99388,-118.47887,Entire home/apt,"800","5","73"
"21449328",Nasa's Architectural Craftsman Casa,"9037281",Frankie,Venice,33.99139,-118.47706,Entire home/apt,"700","2","331"
"21450135",Mid-Century Craftsman Beach Oasis,"9037281",Frankie,Venice,33.99013,-118.47675,Entire home/apt,"650","2","286"
"21450459",The Ivy de La Playa,"9037281",Frankie,Venice,33.99199,-118.4756,Entire home/apt,"199","2","293"
"21450554",The Palm de La Playa,"9037281",Frankie,Venice,33.99051,-118.47658,Entire home/apt,"225","2","311"
"21461501",1 Block from the Beach. Modern Boho Chic Apartment,"135857360",Ely,Venice,33.98027,-118.46818,Entire home/apt,"300","1","15"
"21474097","Venice center, Abbot Kinney, Canal, Beach walk..","7356619",Alice,Venice,33.98941,-118.45458,Entire home/apt,"150","2","4"
"21503431",Venice Pied aTerre,"156235931",Oscar,Venice,33.9969,-118.47148,Private room,"75","4","0"
"21514538",Amazing location Venice Beach close to everything!,"156335307",Laci,Venice,33.99445,-118.46996,Entire home/apt,"190","2","344"
"21517585",Venice Dream Bungalow near Beach & Abbot Kinney,"28999869",Lawrence,Venice,33.99301,-118.4642,Entire home/apt,"179","2","168"
"21535617",RARE FIND - Modern Venice Loft!,"6338959",Jill,Venice,33.99342,-118.47549,Entire home/apt,"250","3","0"
"21549474",Spacious 2bedroom apt Closed to Venice Pier,"39049938",Nicole & Joe,Venice,33.98024,-118.46423,Entire home/apt,"196","3","46"
"21569426",VENICE BEACH Apartment D - only 1 block to beach,"72126338",Gary,Venice,33.99486,-118.47731,Entire home/apt,"125","2","343"
"21573938","Rooftop, Front Patio w/Fire Pit by Venice Pier","9039963",Broderick,Venice,33.98732,-118.45918,Entire home/apt,"695","3","251"
"21595231","Modern Bungalow in Venice, Los Angeles","65624902",Binita,Venice,34.00826,-118.45503,Entire home/apt,"230","2","35"
"21595788",Rose by Open Air Homes,"14058068",Sean,Venice,33.99805,-118.47357,Entire home/apt,"250","3","154"
"21607994",Beautiful Venice 1BR steps to Abbot Kinney & Beach,"54568130",Cara,Venice,33.99189,-118.46958,Entire home/apt,"150","3","5"
"21610165",Modern Venice Beach Bungalow off Abbott Kinney,"5149517",Kirk,Venice,33.98944,-118.46942,Entire home/apt,"115","3","8"
"21623307",Penthouse Condo 1 blk. from beach,"157309087",Frank,Venice,33.98999,-118.46982,Private room,"90","2","87"
"21623935",BEACH HOUSE AND LOFT STEPS FROM THE OCEAN!,"14927560",George,Venice,33.98281,-118.46986,Entire home/apt,"750","3","335"
"21632471",Bright Light Venice Beach House Steps to Beach,"14816525",Brooke & Karl,Venice,33.9859,-118.47029,Entire home/apt,"375","4","106"
"21633742",Cozy Room w Private Bath Venice Beach Cottage/Pool,"157413500",Crystal,Venice,34.00096,-118.46171,Private room,"79","1","86"
"21642198",Charming 1-Bedroom Venice Bungalow w/Huge Backyard,"71868389",Cena,Venice,33.99537,-118.44513,Entire home/apt,"129","3","340"
"21647773",Breezy Venice Guesthouse with a Rooftop Terrace,"662129",Verena,Venice,33.99678,-118.45004,Entire home/apt,"195","2","336"
"21650267",Brand New Modern Venice Beach Guest House,"53174221",Joey,Venice,33.99835,-118.47377,Entire home/apt,"229","2","71"
"21659561","Large, Private Home in the Heart of Venice","1805619",Hollie,Venice,33.99818,-118.4651,Entire home/apt,"165","3","80"
"21675649",Venice Beach Place @ Muscle Beach,"97407687",Mark Anthony,Venice,33.98602,-118.47067,Entire home/apt,"105","1","0"
"21677905",One Bedroom in Large Venice Home,"20022931",Tanja,Venice,33.99646,-118.46964,Private room,"225","1","0"
"21682829",Santa Monica BEACH Studio E - 1 block to beach,"72126338",Gary,Venice,33.99502,-118.47686,Entire home/apt,"130","2","347"
"21701616",Venice Beach Getaway ON THE BOARDWALK,"157991288",Justin,Venice,33.97784,-118.46684,Entire home/apt,"150","2","163"
"21703540","Luxury Private Bedroom, Infused w Love, Ocean View","4106494",Chris,Venice,33.97569,-118.46148,Private room,"75","3","15"
"21718959",Venice Bungalow/Brand New Building,"66772521",Jessica,Venice,33.98857,-118.46517,Entire home/apt,"275","1","279"
"21738290",Blue Breeze Cottage,"8878475",Christine,Venice,33.9858,-118.47154,Entire home/apt,"325","3","90"
"21739484",Serene and energizing Venice beach bungalow,"683620",Rhonda,Venice,33.98828,-118.44812,Private room,"57","10","0"
"21739904",Bright & Modern Loft Next to Abbot Kinney & Beach,"114997619",Kristel,Venice,33.99101,-118.46165,Entire home/apt,"189","3","0"
"21748528",1 Bedroom Beach Pad w Parking -M9,"25326961",Alba & Mike,Venice,33.98747,-118.46808,Entire home/apt,"97","31","328"
"21748749",1 Bedroom Beach Pad w Parking -M20,"25326961",Alba & Mike,Venice,33.98804,-118.47008,Entire home/apt,"110","31","316"
"21751537",Sea Foam Cottage,"8878475",Christine,Venice,33.98504,-118.47137,Entire home/apt,"300","3","90"
"21752341",Le sandpiper Studio,"8878475",Christine,Venice,33.98475,-118.46996,Entire home/apt,"150","3","82"
